t,res_kind,mkind,ref_b_x,ref_b_y,ref_b_yaw,contra_b,raw_x,raw_y,raw_yaw,chosen_x,chosen_y,chosen_yaw,ref_a_x,ref_a_y,ref_a_yaw,contra_a,resid_to_ref,reloc_x,reloc_y,reloc_yaw,prior_x,prior_y,prior_yaw
1787424251.490,full,ok,-0.4052,2.4965,0.0618,0,-0.4407,2.5211,0.0522,-0.4407,2.5211,0.0522,-0.4229,2.5088,0.0570,0,0.0432,,,,-0.3837,2.5046,0.0587
1787424251.554,full,ok,-0.4229,2.5088,0.0570,0,-0.4098,2.5218,0.0509,-0.4098,2.5218,0.0509,-0.4164,2.5153,0.0539,0,0.0184,,,,-0.3997,2.5124,0.0533
1787424251.610,full,ok,-0.4164,2.5153,0.0539,0,-0.4016,2.5194,0.0526,-0.4016,2.5194,0.0526,-0.4090,2.5174,0.0533,0,0.0153,,,,-0.3997,2.5124,0.0533
1787424251.671,full,ok,-0.4090,2.5174,0.0533,0,-0.5288,2.4488,0.0758,-0.5288,2.4488,0.0758,-0.4689,2.4831,0.0646,0,0.1381,,,,-0.4007,2.5187,0.0528
1787424251.717,full,ok,-0.4689,2.4831,0.0646,0,-0.5351,2.4511,0.0753,-0.5351,2.4511,0.0753,-0.5020,2.4671,0.0699,0,0.0735,,,,-0.4007,2.5187,0.0528
1787424251.807,full,ok,-0.5020,2.4671,0.0699,0,-0.4025,2.4955,0.0590,-0.4025,2.4955,0.0590,-0.4522,2.4813,0.0645,0,0.1035,,,,-0.4435,2.4938,0.0632
1787424251.871,full,ok,-0.4522,2.4813,0.0645,0,-0.4273,2.5005,0.0571,-0.4273,2.5005,0.0571,-0.4398,2.4909,0.0608,0,0.0314,,,,-0.4304,2.4938,0.0601
1787424251.957,full,ok,-0.4398,2.4909,0.0608,0,-0.4297,2.5137,0.0513,-0.4297,2.5137,0.0513,-0.4347,2.5023,0.0560,0,0.0250,,,,-0.4294,2.4962,0.0581
1787424252.049,full,ok,-0.4347,2.5023,0.0560,0,-0.8246,2.2114,0.1418,-0.8246,2.2114,0.1418,-0.6297,2.3569,0.0989,0,0.4864,,,,-0.4296,2.5028,0.0538
1787424252.136,full,ok,-0.6297,2.3569,0.0989,0,-0.8778,2.1951,0.1446,-0.8778,2.1951,0.1446,-0.7537,2.2760,0.1218,0,0.2962,,,,-0.4713,2.4789,0.0735
1787424252.262,full,ok,-0.7537,2.2760,0.1218,0,-0.3618,2.5065,0.0588,-0.3618,2.5065,0.0588,-0.5578,2.3912,0.0903,0,0.4547,,,,-0.5261,2.4475,0.0813
1787424252.394,full,ok,-0.5578,2.3912,0.0903,0,-0.4135,2.4876,0.0663,-0.4135,2.4876,0.0663,-0.4856,2.4394,0.0783,0,0.1735,,,,-0.4684,2.4724,0.0697
1787424252.456,full,ok,-0.4856,2.4394,0.0783,0,-0.3747,2.5056,0.0617,-0.3747,2.5056,0.0617,-0.4302,2.4725,0.0700,0,0.1292,,,,-0.4487,2.4777,0.0695
1787424252.522,full,ok,-0.4302,2.4725,0.0700,0,-0.3652,2.4900,0.0649,-0.3652,2.4900,0.0649,-0.3977,2.4812,0.0674,0,0.0672,,,,-0.4487,2.4777,0.0695
1787424252.603,full,ok,-0.3977,2.4812,0.0674,0,-0.3911,2.5269,0.0546,-0.3911,2.5269,0.0546,-0.3944,2.5041,0.0610,0,0.0462,,,,-0.4213,2.4889,0.0666
1787424252.661,full,ok,-0.3944,2.5041,0.0610,0,-0.4058,2.5036,0.0592,-0.4058,2.5036,0.0592,-0.4001,2.5038,0.0601,0,0.0114,,,,-0.3974,2.5034,0.0602
1787424252.782,full,ok,-0.4001,2.5038,0.0601,0,-0.3964,2.5084,0.0572,-0.3964,2.5084,0.0572,-0.3983,2.5061,0.0587,0,0.0059,,,,-0.3991,2.5038,0.0590
1787424252.848,full,ok,-0.3983,2.5061,0.0587,0,-0.3693,2.5342,0.0513,-0.3693,2.5342,0.0513,-0.3838,2.5201,0.0550,0,0.0403,,,,-0.3966,2.5063,0.0577
1787424252.982,full,ok,-0.3838,2.5201,0.0550,0,-0.3412,2.4983,0.0648,-0.3412,2.4983,0.0648,-0.3625,2.5092,0.0599,0,0.0479,,,,-0.3867,2.5178,0.0554
1787424253.022,full,ok,-0.3625,2.5092,0.0599,0,-0.3235,2.4948,0.0655,-0.3235,2.4948,0.0655,-0.3430,2.5020,0.0627,0,0.0416,,,,-0.3867,2.5178,0.0554
1787424253.080,full,ok,-0.3430,2.5020,0.0627,0,-0.3022,2.5003,0.0644,-0.3022,2.5003,0.0644,-0.3226,2.5011,0.0636,0,0.0408,,,,-0.3657,2.5095,0.0627
1787424253.145,full,ok,-0.3226,2.5011,0.0636,0,-0.3066,2.5093,0.0625,-0.3066,2.5093,0.0625,-0.3146,2.5052,0.0630,0,0.0179,,,,-0.3333,2.5019,0.0648
1787424253.234,full,ok,-0.3146,2.5052,0.0630,0,-0.3629,2.4901,0.0627,-0.3629,2.4901,0.0627,-0.3387,2.4977,0.0629,0,0.0506,,,,-0.3333,2.5019,0.0648
1787424253.292,full,ok,-0.3387,2.4977,0.0629,0,-0.3557,2.5180,0.0524,-0.3557,2.5180,0.0524,-0.3472,2.5078,0.0576,0,0.0265,,,,-0.3225,2.5045,0.0640
1787424253.357,full,ok,-0.3472,2.5078,0.0576,0,-0.3754,2.5311,0.0485,-0.3754,2.5311,0.0485,-0.3613,2.5194,0.0531,0,0.0365,,,,-0.3371,2.5062,0.0548
1787424253.421,full,ok,-0.3613,2.5194,0.0531,0,-0.3159,2.5139,0.0537,-0.3159,2.5139,0.0537,-0.3386,2.5167,0.0534,0,0.0457,,,,-0.3371,2.5062,0.0548
1787424253.473,full,ok,-0.3386,2.5167,0.0534,0,-0.3269,2.5124,0.0552,-0.3269,2.5124,0.0552,-0.3328,2.5146,0.0543,0,0.0124,,,,-0.3469,2.5161,0.0513
1787424253.531,full,ok,-0.3328,2.5146,0.0543,0,-0.3244,2.4923,0.0648,-0.3244,2.4923,0.0648,-0.3286,2.5034,0.0595,0,0.0237,,,,-0.3469,2.5161,0.0513
1787424253.595,full,ok,-0.3286,2.5034,0.0595,0,-0.3065,2.4911,0.0656,-0.3065,2.4911,0.0656,-0.3176,2.4973,0.0626,0,0.0253,,,,-0.3310,2.5151,0.0547
1787424253.657,full,ok,-0.3176,2.4973,0.0626,0,-0.2853,2.5111,0.0627,-0.2853,2.5111,0.0627,-0.3014,2.5042,0.0626,0,0.0351,,,,-0.3177,2.5020,0.0633
1787424253.737,full,ok,-0.3014,2.5042,0.0626,0,-0.3121,2.5058,0.0642,-0.3121,2.5058,0.0642,-0.3067,2.5050,0.0634,0,0.0108,,,,-0.3177,2.5020,0.0633
1787424253.799,full,ok,-0.3067,2.5050,0.0634,0,-0.3385,2.4910,0.0666,-0.3385,2.4910,0.0666,-0.3226,2.4980,0.0650,0,0.0347,,,,-0.3055,2.5053,0.0645
1787424253.893,full,ok,-0.3226,2.4980,0.0650,0,-0.3366,2.5112,0.0593,-0.3366,2.5112,0.0593,-0.3296,2.5046,0.0621,0,0.0192,,,,-0.3120,2.5010,0.0637
1787424253.916,full,ok,-0.3296,2.5046,0.0621,0,-0.3737,2.5067,0.0560,-0.3737,2.5067,0.0560,-0.3517,2.5057,0.0591,0,0.0442,,,,-0.3120,2.5010,0.0637
1787424254.002,full,ok,-0.3517,2.5057,0.0591,0,-0.3820,2.5233,0.0527,-0.3820,2.5233,0.0527,-0.3668,2.5145,0.0559,0,0.0351,,,,-0.3304,2.5052,0.0558
1787424254.071,full,ok,-0.3668,2.5145,0.0559,0,-0.3837,2.5057,0.0558,-0.3837,2.5057,0.0558,-0.3753,2.5101,0.0558,0,0.0190,,,,-0.3441,2.5132,0.0542
1787424254.130,full,ok,-0.3753,2.5101,0.0558,0,-0.3789,2.5239,0.0536,-0.3789,2.5239,0.0536,-0.3771,2.5170,0.0547,0,0.0143,,,,-0.3441,2.5132,0.0542
1787424254.207,full,ok,-0.3771,2.5170,0.0547,0,-0.3646,2.5158,0.0586,-0.3646,2.5158,0.0586,-0.3708,2.5164,0.0567,0,0.0126,,,,-0.3547,2.5115,0.0538
1787424254.283,full,ok,-0.3708,2.5164,0.0567,0,-0.3698,2.5056,0.0617,-0.3698,2.5056,0.0617,-0.3703,2.5110,0.0592,0,0.0108,,,,-0.3615,2.5177,0.0581
1787424254.382,full,ok,-0.3703,2.5110,0.0592,0,-0.3583,2.5093,0.0624,-0.3583,2.5093,0.0624,-0.3643,2.5101,0.0608,0,0.0122,,,,-0.3632,2.5138,0.0597
1787424254.438,full,ok,-0.3643,2.5101,0.0608,0,-0.3539,2.4951,0.0643,-0.3539,2.4951,0.0643,-0.3591,2.5026,0.0625,0,0.0183,,,,-0.3607,2.5126,0.0617
1787424254.519,full,ok,-0.3591,2.5026,0.0625,0,-0.3335,2.5241,0.0549,-0.3335,2.5241,0.0549,-0.3463,2.5134,0.0587,0,0.0334,,,,-0.3607,2.5126,0.0617
1787424254.645,full,ok,-0.3463,2.5134,0.0587,0,-0.4028,2.5328,0.0492,-0.4028,2.5328,0.0492,-0.3746,2.5231,0.0539,0,0.0598,,,,-0.3501,2.5126,0.0580
1787424254.771,full,ok,-0.3746,2.5231,0.0539,0,-0.3706,2.5125,0.0528,-0.3706,2.5125,0.0528,-0.3726,2.5178,0.0534,0,0.0113,,,,-0.3666,2.5214,0.0513
1787424254.945,full,ok,-0.3726,2.5178,0.0534,0,-0.3912,2.4932,0.0617,-0.3912,2.4932,0.0617,-0.3819,2.5055,0.0575,0,0.0309,,,,-0.3674,2.5195,0.0509
1787424255.033,full,ok,-0.3819,2.5055,0.0575,0,-0.3560,2.5044,0.0623,-0.3560,2.5044,0.0623,-0.3689,2.5050,0.0599,0,0.0259,,,,-0.3674,2.5195,0.0509
1787424255.167,full,ok,-0.3689,2.5050,0.0599,0,-0.3330,2.5044,0.0587,-0.3330,2.5044,0.0587,-0.3510,2.5047,0.0593,0,0.0359,,,,-0.3686,2.5060,0.0622
1787424255.216,full,ok,-0.3510,2.5047,0.0593,0,-0.3606,2.5192,0.0552,-0.3606,2.5192,0.0552,-0.3558,2.5119,0.0573,0,0.0175,,,,-0.3686,2.5060,0.0622
1787424255.280,full,ok,-0.3558,2.5119,0.0573,0,-0.3288,2.5254,0.0536,-0.3288,2.5254,0.0536,-0.3423,2.5187,0.0554,0,0.0302,,,,-0.3561,2.5100,0.0572
1787424255.346,full,ok,-0.3423,2.5187,0.0554,0,-0.3712,2.5413,0.0500,-0.3712,2.5413,0.0500,-0.3568,2.5300,0.0527,0,0.0367,,,,-0.3561,2.5100,0.0572
1787424255.428,full,ok,-0.3568,2.5300,0.0527,0,-0.3867,2.5136,0.0565,-0.3867,2.5136,0.0565,-0.3717,2.5218,0.0546,0,0.0342,,,,-0.3473,2.5157,0.0563
1787424255.529,full,ok,-0.3717,2.5218,0.0546,0,-0.3581,2.5215,0.0579,-0.3581,2.5215,0.0579,-0.3649,2.5216,0.0562,0,0.0137,,,,-0.3544,2.5256,0.0533
1787424255.620,full,ok,-0.3649,2.5216,0.0562,0,-0.3689,2.4852,0.0669,-0.3689,2.4852,0.0669,-0.3669,2.5034,0.0616,0,0.0367,,,,-0.3640,2.5222,0.0540
1787424255.729,full,ok,-0.3669,2.5034,0.0616,0,-0.7861,2.1741,0.1624,-0.7861,2.1741,0.1624,-0.5765,2.3388,0.1120,0,0.5331,,,,-0.3632,2.5080,0.0616
1787424255.794,full,ok,-0.5765,2.3388,0.1120,0,-0.8179,2.1533,0.1706,-0.8179,2.1533,0.1706,-0.6972,2.2460,0.1413,0,0.3044,,,,-0.3632,2.5080,0.0616
1787424255.902,full,ok,-0.6972,2.2460,0.1413,0,-0.8810,2.1086,0.1822,-0.8810,2.1086,0.1822,-0.7891,2.1773,0.1618,0,0.2295,,,,-0.4643,2.4355,0.0999
1787424255.972,full,ok,-0.7891,2.1773,0.1618,0,-0.6913,2.3144,0.1306,-0.6913,2.3144,0.1306,-0.7402,2.2458,0.1462,0,0.1684,,,,-0.5328,2.3866,0.1146
1787424256.033,full,ok,-0.7402,2.2458,0.1462,0,-0.7511,2.2709,0.1395,-0.7511,2.2709,0.1395,-0.7456,2.2584,0.1429,0,0.0274,,,,-0.5707,2.3690,0.1154
1787424256.101,full,ok,-0.7456,2.2584,0.1429,0,-0.7314,2.2909,0.1350,-0.7314,2.2909,0.1350,-0.7385,2.2746,0.1389,0,0.0355,,,,-0.5707,2.3690,0.1154
1787424256.160,full,ok,-0.7385,2.2746,0.1389,0,-0.7037,2.2905,0.1361,-0.7037,2.2905,0.1361,-0.7211,2.2826,0.1375,0,0.0382,,,,-0.6438,2.3314,0.1240
1787424256.224,full,ok,-0.7211,2.2826,0.1375,0,-0.4681,2.4187,0.0953,-0.4681,2.4187,0.0953,-0.5946,2.3507,0.1164,0,0.2873,,,,-0.6438,2.3314,0.1240
1787424256.286,full,ok,-0.5946,2.3507,0.1164,0,-0.4237,2.4276,0.0917,-0.4237,2.4276,0.0917,-0.5092,2.3891,0.1041,0,0.1874,,,,-0.6628,2.3176,0.1290
1787424256.354,full,ok,-0.5092,2.3891,0.1041,0,-0.3251,2.4903,0.0718,-0.3251,2.4903,0.0718,-0.4171,2.4397,0.0879,0,0.2100,,,,-0.5638,2.3696,0.1089
1787424256.419,full,ok,-0.4171,2.4397,0.0879,0,-0.3180,2.4974,0.0689,-0.3180,2.4974,0.0689,-0.3676,2.4686,0.0784,0,0.1147,,,,-0.5638,2.3696,0.1089
1787424256.479,full,ok,-0.3676,2.4686,0.0784,0,-0.3125,2.4838,0.0735,-0.3125,2.4838,0.0735,-0.3400,2.4762,0.0760,0,0.0571,,,,-0.4765,2.4176,0.0921
1787424256.558,full,ok,-0.3400,2.4762,0.0760,0,-0.3063,2.4839,0.0735,-0.3063,2.4839,0.0735,-0.3231,2.4800,0.0747,0,0.0346,,,,-0.3891,2.4581,0.0811
1787424256.707,full,ok,-0.3231,2.4800,0.0747,0,-0.3328,2.4904,0.0723,-0.3328,2.4904,0.0723,-0.3280,2.4852,0.0735,0,0.0142,,,,-0.3619,2.4658,0.0789
1787424256.748,full,ok,-0.3280,2.4852,0.0735,0,-0.3106,2.4723,0.0754,-0.3106,2.4723,0.0754,-0.3193,2.4788,0.0745,0,0.0216,,,,-0.3488,2.4758,0.0761
1787424256.814,full,ok,-0.3193,2.4788,0.0745,0,-0.3175,2.4783,0.0742,-0.3175,2.4783,0.0742,-0.3184,2.4786,0.0743,0,0.0018,,,,-0.3488,2.4758,0.0761
1787424256.878,full,ok,-0.3184,2.4786,0.0743,0,-0.3231,2.4664,0.0776,-0.3231,2.4664,0.0776,-0.3208,2.4725,0.0760,0,0.0131,,,,-0.3279,2.4747,0.0753
1787424256.938,full,ok,-0.3208,2.4725,0.0760,0,-0.3332,2.4841,0.0733,-0.3332,2.4841,0.0733,-0.3270,2.4783,0.0746,0,0.0170,,,,-0.3279,2.4747,0.0753
1787424257.009,full,ok,-0.3270,2.4783,0.0746,0,-0.2909,2.5048,0.0684,-0.2909,2.5048,0.0684,-0.3089,2.4915,0.0715,0,0.0447,,,,-0.3243,2.4713,0.0765
1787424257.093,full,ok,-0.3089,2.4915,0.0715,0,-0.3006,2.4849,0.0727,-0.3006,2.4849,0.0727,-0.3048,2.4882,0.0721,0,0.0106,,,,-0.3130,2.4861,0.0732
1787424257.171,full,ok,-0.3048,2.4882,0.0721,0,-0.2971,2.4787,0.0746,-0.2971,2.4787,0.0746,-0.3010,2.4835,0.0734,0,0.0122,,,,-0.3061,2.4853,0.0727
1787424257.263,full,ok,-0.3010,2.4835,0.0734,0,-0.2909,2.4952,0.0707,-0.2909,2.4952,0.0707,-0.2959,2.4893,0.0721,0,0.0155,,,,-0.3002,2.4826,0.0738
1787424257.340,full,ok,-0.2959,2.4893,0.0721,0,-0.3020,2.4867,0.0730,-0.3020,2.4867,0.0730,-0.2990,2.4880,0.0725,0,0.0067,,,,-0.3002,2.4826,0.0738
1787424257.395,full,ok,-0.2990,2.4880,0.0725,0,-0.3106,2.4853,0.0731,-0.3106,2.4853,0.0731,-0.3048,2.4867,0.0728,0,0.0119,,,,-0.2939,2.4878,0.0725
1787424257.456,full,ok,-0.3048,2.4867,0.0728,0,-0.3169,2.4977,0.0702,-0.3169,2.4977,0.0702,-0.3109,2.4922,0.0715,0,0.0164,,,,-0.2968,2.4871,0.0724
1787424257.548,full,ok,-0.3109,2.4922,0.0715,0,-0.3167,2.4814,0.0739,-0.3167,2.4814,0.0739,-0.3138,2.4868,0.0727,0,0.0122,,,,-0.3008,2.4915,0.0713
1787424257.609,full,ok,-0.3138,2.4868,0.0727,0,-0.3276,2.4797,0.0747,-0.3276,2.4797,0.0747,-0.3207,2.4833,0.0737,0,0.0156,,,,-0.3008,2.4915,0.0713
1787424257.667,full,ok,-0.3207,2.4833,0.0737,0,-0.3337,2.4778,0.0754,-0.3337,2.4778,0.0754,-0.3272,2.4805,0.0746,0,0.0141,,,,-0.3085,2.4856,0.0730
1787424257.743,full,ok,-0.3272,2.4805,0.0746,0,-0.3322,2.4966,0.0714,-0.3322,2.4966,0.0714,-0.3297,2.4886,0.0730,0,0.0168,,,,-0.3143,2.4833,0.0737
1787424257.848,full,ok,-0.3297,2.4886,0.0730,0,-0.3339,2.4956,0.0710,-0.3339,2.4956,0.0710,-0.3318,2.4921,0.0720,0,0.0082,,,,-0.3143,2.4833,0.0737
1787424257.931,full,ok,-0.3318,2.4921,0.0720,0,-0.3127,2.4846,0.0726,-0.3127,2.4846,0.0726,-0.3222,2.4883,0.0723,0,0.0205,,,,-0.3183,2.4888,0.0729
1787424258.000,full,ok,-0.3222,2.4883,0.0723,0,-0.3247,2.4983,0.0705,-0.3247,2.4983,0.0705,-0.3235,2.4933,0.0714,0,0.0103,,,,-0.3217,2.4922,0.0715
1787424258.046,full,ok,-0.3235,2.4933,0.0714,0,-0.3176,2.4884,0.0719,-0.3176,2.4884,0.0719,-0.3205,2.4908,0.0716,0,0.0077,,,,-0.3182,2.4931,0.0715
1787424258.118,full,ok,-0.3205,2.4908,0.0716,0,-0.3104,2.5037,0.0689,-0.3104,2.5037,0.0689,-0.3155,2.4973,0.0703,0,0.0164,,,,-0.3182,2.4931,0.0715
1787424258.184,full,ok,-0.3155,2.4973,0.0703,0,-0.3124,2.5040,0.0687,-0.3124,2.5040,0.0687,-0.3139,2.5006,0.0695,0,0.0074,,,,-0.3170,2.4915,0.0711
1787424258.245,full,ok,-0.3139,2.5006,0.0695,0,-0.3265,2.5044,0.0690,-0.3265,2.5044,0.0690,-0.3202,2.5025,0.0692,0,0.0131,,,,-0.3121,2.4995,0.0697
1787424258.312,full,ok,-0.3202,2.5025,0.0692,0,-0.3333,2.5066,0.0685,-0.3333,2.5066,0.0685,-0.3268,2.5046,0.0689,0,0.0137,,,,-0.3121,2.4995,0.0697
1787424258.383,full,ok,-0.3268,2.5046,0.0689,0,-0.3380,2.4898,0.0724,-0.3380,2.4898,0.0724,-0.3324,2.4972,0.0706,0,0.0185,,,,-0.3196,2.5045,0.0687
1787424258.445,full,ok,-0.3324,2.4972,0.0706,0,-0.3391,2.4995,0.0709,-0.3391,2.4995,0.0709,-0.3357,2.4984,0.0708,0,0.0071,,,,-0.3238,2.4999,0.0697
1787424258.506,full,ok,-0.3357,2.4984,0.0708,0,-0.3372,2.4970,0.0711,-0.3372,2.4970,0.0711,-0.3364,2.4977,0.0709,0,0.0020,,,,-0.3238,2.4999,0.0697
1787424258.570,full,ok,-0.3364,2.4977,0.0709,0,-0.3586,2.4900,0.0734,-0.3586,2.4900,0.0734,-0.3475,2.4938,0.0721,0,0.0234,,,,-0.3297,2.4998,0.0703
1787424258.650,full,ok,-0.3475,2.4938,0.0721,0,-0.3411,2.4788,0.0746,-0.3411,2.4788,0.0746,-0.3443,2.4863,0.0733,0,0.0163,,,,-0.3375,2.4972,0.0712
1787424258.769,full,ok,-0.3443,2.4863,0.0733,0,-0.3237,2.4853,0.0727,-0.3237,2.4853,0.0727,-0.3340,2.4858,0.0730,0,0.0206,,,,-0.3377,2.4904,0.0718
1787424258.828,full,ok,-0.3340,2.4858,0.0730,0,-0.3190,2.4809,0.0739,-0.3190,2.4809,0.0739,-0.3265,2.4834,0.0735,0,0.0158,,,,-0.3377,2.4904,0.0718
1787424258.887,full,ok,-0.3265,2.4834,0.0735,0,-0.3241,2.4865,0.0726,-0.3241,2.4865,0.0726,-0.3253,2.4849,0.0730,0,0.0039,,,,-0.3318,2.4880,0.0722
1787424258.972,full,ok,-0.3253,2.4849,0.0730,0,-0.3345,2.4977,0.0705,-0.3345,2.4977,0.0705,-0.3299,2.4913,0.0717,0,0.0157,,,,-0.3256,2.4855,0.0728
1787424259.031,full,ok,-0.3299,2.4913,0.0717,0,-0.3212,2.4830,0.0744,-0.3212,2.4830,0.0744,-0.3255,2.4872,0.0731,0,0.0121,,,,-0.3256,2.4855,0.0728
1787424259.089,full,ok,-0.3255,2.4872,0.0731,0,-0.3205,2.5090,0.0682,-0.3205,2.5090,0.0682,-0.3230,2.4981,0.0706,0,0.0224,,,,-0.3280,2.4906,0.0720
1787424259.175,full,ok,-0.3230,2.4981,0.0706,0,-0.3196,2.5036,0.0690,-0.3196,2.5036,0.0690,-0.3213,2.5008,0.0698,0,0.0065,,,,-0.3236,2.4955,0.0714
1787424259.309,full,ok,-0.3213,2.5008,0.0698,0,-0.3297,2.4974,0.0709,-0.3297,2.4974,0.0709,-0.3255,2.4991,0.0704,0,0.0090,,,,-0.3217,2.4989,0.0701
1787424259.446,full,ok,-0.3255,2.4991,0.0704,0,-0.3416,2.4956,0.0715,-0.3416,2.4956,0.0715,-0.3335,2.4973,0.0709,0,0.0165,,,,-0.3235,2.4991,0.0704
1787424259.504,full,ok,-0.3335,2.4973,0.0709,0,-0.3346,2.4954,0.0711,-0.3346,2.4954,0.0711,-0.3340,2.4964,0.0710,0,0.0022,,,,-0.3223,2.5001,0.0704
1787424259.605,full,ok,-0.3340,2.4964,0.0710,0,-0.3396,2.4909,0.0727,-0.3396,2.4909,0.0727,-0.3368,2.4936,0.0718,0,0.0078,,,,-0.3312,2.4975,0.0705
1787424259.655,full,ok,-0.3368,2.4936,0.0718,0,-0.3326,2.4925,0.0720,-0.3326,2.4925,0.0720,-0.3347,2.4931,0.0719,0,0.0044,,,,-0.3337,2.4953,0.0716
1787424259.727,full,ok,-0.3347,2.4931,0.0719,0,-0.3278,2.4940,0.0714,-0.3278,2.4940,0.0714,-0.3312,2.4935,0.0717,0,0.0070,,,,-0.3337,2.4953,0.0716
1787424259.815,full,ok,-0.3312,2.4935,0.0717,0,-0.3364,2.4923,0.0723,-0.3364,2.4923,0.0723,-0.3338,2.4929,0.0720,0,0.0053,,,,-0.3332,2.4943,0.0716
1787424260.006,full,ok,-0.3338,2.4929,0.0720,0,-0.3379,2.4949,0.0718,-0.3379,2.4949,0.0718,-0.3358,2.4939,0.0719,0,0.0046,,,,-0.3325,2.4943,0.0719
1787424260.127,full,ok,-0.3358,2.4939,0.0719,0,-0.3356,2.4939,0.0718,-0.3356,2.4939,0.0718,-0.3357,2.4939,0.0718,0,0.0003,,,,-0.3347,2.4949,0.0717
1787424260.257,full,ok,-0.3357,2.4939,0.0718,0,-0.3349,2.4876,0.0729,-0.3349,2.4876,0.0729,-0.3353,2.4907,0.0724,0,0.0064,,,,-0.3351,2.4947,0.0716
1787424260.351,full,ok,-0.3353,2.4907,0.0724,0,-0.3350,2.4867,0.0738,-0.3350,2.4867,0.0738,-0.3352,2.4887,0.0731,0,0.0041,,,,-0.3349,2.4914,0.0720
1787424260.518,full,ok,-0.3352,2.4887,0.0731,0,-0.3205,2.4916,0.0717,-0.3205,2.4916,0.0717,-0.3278,2.4901,0.0724,0,0.0149,,,,-0.3348,2.4895,0.0732
1787424260.596,full,ok,-0.3278,2.4901,0.0724,0,-0.3170,2.4731,0.0757,-0.3170,2.4731,0.0757,-0.3224,2.4816,0.0740,0,0.0202,,,,-0.3287,2.4902,0.0722
1787424260.701,full,ok,-0.3224,2.4816,0.0740,0,-0.3338,2.4899,0.0726,-0.3338,2.4899,0.0726,-0.3281,2.4857,0.0733,0,0.0140,,,,-0.3237,2.4823,0.0737
1787424260.773,full,ok,-0.3281,2.4857,0.0733,0,-0.3328,2.4887,0.0727,-0.3328,2.4887,0.0727,-0.3304,2.4872,0.0730,0,0.0055,,,,-0.3273,2.4857,0.0734
1787424260.829,full,ok,-0.3304,2.4872,0.0730,0,-0.3399,2.4892,0.0724,-0.3399,2.4892,0.0724,-0.3352,2.4882,0.0727,0,0.0096,,,,-0.3273,2.4857,0.0734
1787424260.909,full,ok,-0.3352,2.4882,0.0727,0,-0.3308,2.4923,0.0715,-0.3308,2.4923,0.0715,-0.3330,2.4902,0.0721,0,0.0060,,,,-0.3292,2.4869,0.0730
1787424260.962,full,ok,-0.3330,2.4902,0.0721,0,-0.3317,2.4921,0.0720,-0.3317,2.4921,0.0720,-0.3323,2.4912,0.0720,0,0.0023,,,,-0.3321,2.4896,0.0722
1787424261.048,full,ok,-0.3323,2.4912,0.0720,0,-0.3373,2.4911,0.0724,-0.3373,2.4911,0.0724,-0.3348,2.4912,0.0722,0,0.0050,,,,-0.3321,2.4896,0.0722
1787424261.171,full,ok,-0.3348,2.4912,0.0722,0,-0.3347,2.4909,0.0726,-0.3347,2.4909,0.0726,-0.3348,2.4910,0.0724,0,0.0003,,,,-0.3339,2.4910,0.0723
1787424261.269,full,ok,-0.3348,2.4910,0.0724,0,-0.3248,2.4947,0.0708,-0.3248,2.4947,0.0708,-0.3298,2.4929,0.0716,0,0.0106,,,,-0.3344,2.4911,0.0726
1787424261.397,full,ok,-0.3298,2.4929,0.0716,0,-0.3470,2.4856,0.0738,-0.3470,2.4856,0.0738,-0.3384,2.4892,0.0727,0,0.0186,,,,-0.3311,2.4925,0.0715
1787424261.447,full,ok,-0.3384,2.4892,0.0727,0,-0.3467,2.4861,0.0739,-0.3467,2.4861,0.0739,-0.3425,2.4877,0.0733,0,0.0089,,,,-0.3373,2.4899,0.0726
1787424261.513,full,ok,-0.3425,2.4877,0.0733,0,-0.3389,2.4887,0.0732,-0.3389,2.4887,0.0732,-0.3407,2.4882,0.0732,0,0.0038,,,,-0.3373,2.4899,0.0726
1787424261.580,full,ok,-0.3407,2.4882,0.0732,0,-0.3258,2.4944,0.0715,-0.3258,2.4944,0.0715,-0.3333,2.4913,0.0724,0,0.0161,,,,-0.3403,2.4886,0.0732
1787424261.649,full,ok,-0.3333,2.4913,0.0724,0,-0.3308,2.4888,0.0731,-0.3308,2.4888,0.0731,-0.3320,2.4901,0.0728,0,0.0035,,,,-0.3362,2.4905,0.0727
1787424261.712,full,ok,-0.3320,2.4901,0.0728,0,-0.3257,2.4906,0.0728,-0.3257,2.4906,0.0728,-0.3289,2.4903,0.0728,0,0.0064,,,,-0.3362,2.4905,0.0727
1787424261.789,full,ok,-0.3289,2.4903,0.0728,0,-0.3289,2.4884,0.0732,-0.3289,2.4884,0.0732,-0.3289,2.4894,0.0730,0,0.0019,,,,-0.3321,2.4900,0.0730
1787424261.841,full,ok,-0.3289,2.4894,0.0730,0,-0.3282,2.4689,0.0772,-0.3282,2.4689,0.0772,-0.3285,2.4792,0.0751,0,0.0204,,,,-0.3321,2.4900,0.0730
1787424261.947,full,ok,-0.3285,2.4792,0.0751,0,-0.3310,2.4905,0.0728,-0.3310,2.4905,0.0728,-0.3298,2.4848,0.0740,0,0.0116,,,,-0.3311,2.4893,0.0731
1787424261.988,full,ok,-0.3298,2.4848,0.0740,0,-0.3322,2.4892,0.0732,-0.3322,2.4892,0.0732,-0.3310,2.4870,0.0736,0,0.0050,,,,-0.3299,2.4819,0.0743
